custom_id,misconfigured_snippet,related_cwe,misconfiguration_label
request-934,$deploystudio_username = 'dsadmin' $deploystudio_uid = 0,CWE-269,1
request-935,,,0
request-936,"mysql::sql { ""${database_user}_full_priv_${database}"": sql => ""grant all privileges on ${database}.* to ${database_user}@${database_host}"", unless => ""select 1 from information_schema.schema_privileges where table_schema = '${database}' and grantee = \""'${database_user}'@'${database_host}'\"" limit 1"", require => mysql::user[$database_user], }",CWE-266,1
request-937,,,0
request-938,"mediawiki::settings { 'commons:general': values => { wguseinstantcommons => false, wgcrosssiteajaxdomains => ['*'], }, }",CWE-942,1
request-939,$foreman_releases_repo_url = 'http://yum.theforeman.org/releases/latest/el7/$basearch',CWE-319,1
request-940,"lma::kibana::authnz:
  username: <%= @elasticsearch_kibana[""kibana_username""] %>
  password: <%= @elasticsearch_kibana[""kibana_password""] %>",CWE-522,1
request-940,ldap_bind_password: <%= @ldap_bind_password %>,CWE-522,1
request-941,"package { 'java-1.6.0-openjdk-devel': ensure => $operatingsystemrelease ? { 6.2 => '1.6.0.0-1.43.1.10.6.el6_2', 6.5 => '1.6.0.0-3.1.13.1.el6_5' }; }",CWE-1104,1
request-942,'wgcontributiontrackingdbpassword' => $::crm::db_pass,CWE-522,1
request-943,location => 'http://apt.puppetlabs.com',CWE-319,1
request-943,baseurl => 'http://yum.puppetlabs.com/el/6/products/x86_64',CWE-319,1
request-943,baseurl => 'http://yum.puppetlabs.com/el/6/dependencies/x86_64',CWE-319,1
request-943,key_source => 'http://apt.puppetlabs.com/pubkey.gpg',CWE-319,1
request-943,gpgkey => 'http://yum.puppetlabs.com/rpm-gpg-key-puppetlabs',CWE-319,1
request-944,"$db_password = pick($ironic_hash['db_password'], 'ironic')",CWE-798,1
request-944,"$ironic_user_password = pick($ironic_hash['user_password'],'ironic')",CWE-798,1
request-945,,,0
request-946,,,0
request-947,,,0
request-948,,,0
request-949,,,0
request-950,"mediawiki::maintenance { 'force geodata index': command => '/usr/local/bin/foreachwikiwithextension cirrussearch extensions/cirrussearch/maintenance/updatesearchindexconfig.php', refreshonly => true, }",CWE-78,1
request-951,"ini_setting { 'http_auth_enabled': section => 'http', setting => 'auth-enabled', value => $auth_enabled, }",CWE-306,1
request-952,"file { [ '/etc/apache2/conf-available', '/etc/apache2/conf-enabled', '/etc/apache2/env-available', '/etc/apache2/env-enabled', '/etc/apache2/sites-available', '/etc/apache2/sites-enabled', '/etc/apache2/site-confs', ]: ensure => directory, recurse => true, purge => true, force => true, notify => service['apache2'], require => package['apache2'], }",CWE-732,1
request-953,"file { 'hiera_data_astute' : ensure => 'symlink', path => $hiera_data_file, target => $astute_data_file, }",CWE-59,1
request-954,"'ssl-default-bind-ciphers' => $ssl_default_ciphers,",CWE-327,1
request-955,glance_api_config { 'glance_store/rbd_store_ceph_conf': value => $rbd_store_ceph_conf; 'glance_store/rbd_store_user': value => $rbd_store_user; 'glance_store/rbd_store_pool': value => $rbd_store_pool; 'glance_store/rbd_store_chunk_size': value => $rbd_store_chunk_size; 'glance_store/rados_connect_timeout': value => $rados_connect_timeout; },CWE-798,1
request-955,glance_glare_config { 'glance_store/rbd_store_ceph_conf': value => $rbd_store_ceph_conf; 'glance_store/rbd_store_user': value => $rbd_store_user; 'glance_store/rbd_store_pool': value => $rbd_store_pool; 'glance_store/rbd_store_chunk_size': value => $rbd_store_chunk_size; 'glance_store/rados_connect_timeout': value => $rados_connect_timeout; },CWE-798,1
request-956,,,0
request-957,"'debug' => $debug,",CWE-489,1
request-958,,,0
request-959,"rabbitmq_policy { 'ha-all@/': pattern => '^(?!amq\.).*', definition => { 'ha-mode' => 'all', }, }",CWE-284,1
request-960,,,0
request-961,$domain_password = 'changeme',CWE-798,1
request-962,"$log_dir = '/var/log/glance', $log_file = '/var/log/glance/api.log',",CWE-732,1
request-963,"file { $ssh::settings::ssh_config: owner => $users::root::username, group => $users::root::group, mode => 0644, content => template(""${module_name}/ssh_config.erb""); $ssh::settings::sshd_config: owner => $::users::root::username, group => $::users::root::group, mode => 0644, notify => class['ssh::service'], content => template(""${module_name}/sshd_config.erb""); $ssh::settings::known_hosts: owner => $::users::root::username, group => $::users::root::group, mode => 0644, content => template(""${module_name}/known_hosts.erb""); }",CWE-276,1
request-964,"file {'c:/etc/netsh_check.bat': content => template(""tweaks/netsh_check.bat.erb""), require => class[dirs::etc], }",CWE-732,1
request-965,,,0
request-966,"firewall { $firewall_rule : dport => $api_bind_port, proto => 'tcp', action => 'accept', }",CWE-284,1
request-966,"class { '::murano' : ... package_ensure => 'latest', ... }",CWE-494,1
request-967,,,0
request-968,"file { ""/etc/localtime"": mode => 644, owner => root, group => $users::root::group, content => file(""/usr/share/zoneinfo/us/pacific""), force => true, require => class['packages::tzdata'], notify => exec['/usr/sbin/tzdata-update']; ""/etc/sysconfig/clock"": mode => 644, owner => root, group => $users::root::group, content => 'zone=""us/pacific""', force => true, require => class['packages::tzdata'], notify => exec['/usr/sbin/tzdata-update']; }",CWE-276,1
request-968,"file { ""/etc/timezone"": mode => 644, owner => root, group => $users::root::group, content => ""america/los_angeles\n"", force => true, require => class['packages::tzdata']; }",CWE-276,1
request-969,"file { $cfg_file: ensure => file, content => template('monasca/notification.yaml.erb'), mode => '0644', owner => $notification_user, group => $::monasca::group, require => [user[$notification_user], group[$::monasca::group], file[$::monasca::log_dir]], }",CWE-732,1
request-970,,,0
request-971,"exec { 'package-upgrade': command => $pkg_upgrade_cmd, path => '/usr/bin', timeout => 0, }",CWE-400,1
request-972,"exec { 'remove_policy': command => ""rm -rf ${policyrc_file}"", path => '/bin', require => exec['do_upgrade'], }",CWE-78,1
request-973,$vc_insecure = true,CWE-319,1
request-974,"exec { 'ceilometer-dbsync': command => ""${::ceilometer::params::dbsync_command} ${extra_params}"", path => '/usr/bin', user => $::ceilometer::params::user, refreshonly => true, logoutput => on_failure, }",CWE-78,1
request-975,"$apache_api_proxy_address = hiera('apache_api_proxy_address', '0.0.0.0')
apache::vhost { 'apache_api_proxy':
  ...
  ip => $apache_api_proxy_address,
  ...
}",CWE-200,1
request-976,"header => template('mediawiki/skin.php.erb'),",CWE-94,1
request-977,'glance_store/s3_store_secret_key': value => $secret_key;,CWE-522,1
request-978,,,0
request-979,"file { 'umm_config' : ensure => present, content => template('umm/umm.conf.erb'), path => '/etc/umm.conf', require => package['fuel-umm'], }",CWE-732,1
request-980,$auth_password = $quantum_settings['keystone']['admin_password'],CWE-522,1
request-980,$bcf_password = $bcf_hash['bcf_controller_password'],CWE-522,1
request-981,,,0
request-982,,,0
request-983,"class { '::keystone':
  enable_bootstrap => false,
  admin_token => $admin_token,
  ...
}",CWE-798,1
request-983,"class { 'keystone::endpoint':
  public_url  => ""http://${host}:${port}"",
  admin_url   => ""http://${host}:${admin_port}"",
  internal_url => ""http://${host}:${port}"",
}",CWE-319,1
request-984,,,0
request-985,,,0
request-986,$nagios_check_external_commands = true,CWE-284,1
request-987,,,0
request-988,"$collectd::settings::plugindir: ensure => directory, recurse => true, purge => true, force => true, mode => 0644, notify => service[$collectd::settings::servicename], require => class['packages::collectd'];",CWE-732,1
request-988,"file { ""${collectd::settings::servicepath}/${collectd::settings::servicescript}"": ensure => present, source => ""puppet:///modules/collectd/${collectd::settings::servicescript}"", notify => service[$collectd::settings::servicename], require => class['packages::collectd']; }",CWE-434,1
request-989,,,0
request-990,"$public_url = 'http://127.0.0.1:8386/v1.1/%(tenant_id)s',
$admin_url = 'http://127.0.0.1:8386/v1.1/%(tenant_id)s',
$internal_url = 'http://127.0.0.1:8386/v1.1/%(tenant_id)s',",CWE-319,1
request-991,"file_line {'scaleio_mdm_ips': ensure => present, path => '/etc/environment', match => '^scaleio_mdm_ips=', line => ""scaleio_mdm_ips=${::managers_ips}"", }",CWE-276,1
request-991,"file_line {'scaleio_discovery_allowed': ensure => present, path => '/etc/environment', match => '^scaleio_discovery_allowed=', line => 'scaleio_discovery_allowed=no', }",CWE-276,1
request-992,,,0
request-993,"file { ""/etc/swift/${name}-server/"": ensure => directory, owner => 'swift', group => 'swift', tag => 'swift-file', }",CWE-732,1
request-994,"exec { 'ins-apt-transport-https': command => '/usr/bin/apt-get update && /usr/bin/apt-get install -y --force-yes apt-transport-https', environment => 'debian_frontend=noninteractive', unless => '/usr/bin/dpkg -l apt-transport-https', }",CWE-732,1
request-995,"command => ""/usr/bin/mysql -uroot -p${mysql::root_password} -qfsae \""${quoted_sql}\""""",CWE-798,1
request-996,,,0
request-997,,,0
request-998,,,0
request-999,,,0
request-1000,mistral_config { 'api/host' : value => $bind_host; },CWE-200,1
request-1001,"""os_password=${nova_hash['user_password']}""",CWE-522,1
request-1001,os_auth_url=http://${service_endpoint}:5000/v2.0/,CWE-319,1
request-1002,"file { '/var/lib/puppet/gitrevision.txt' : ensure => 'present', owner => 'root', group => 'root', mode => '0444', content => $gitrevision, require => file['/var/lib/puppet'], }",CWE-359,1
request-1003,"exec { 'add-builder-to-mock_mozilla': command => ""/usr/bin/gpasswd -a ${users::builder::username} mock_mozilla"", unless => ""/usr/bin/groups ${users::builder::username} | grep '\<mock_mozilla\>'"", require => [class['packages::mozilla::mock_mozilla'], class['users::builder']]; }",CWE-78,1
request-1004,'default/glance_api_insecure': value => $glance_api_insecure;,CWE-295,1
request-1005,,,0
request-1006,$host = '127.0.0.1',CWE-284,1
request-1007,,,0
request-1008,"script_source => ""puppet:///modules/lma_collector/collectd/${title}.py""",CWE-706,1
request-1009,"package { ""bash"": ensure => ""4.1.2-15.el6_5.2""; }",CWE-1104,1
request-1009,"packages::pkgdmg { bash: os_version_specific => false, version => ""3.2-moz3""; }",CWE-1104,1
request-1009,"package { ""bash"": ensure => '4.2-2ubuntu2.5'; }",CWE-1104,1
request-1009,"package { ""bash"": ensure => '4.3-7ubuntu1.4'; }",CWE-1104,1
request-1010,"file { ""/etc/zaqar/${name}.conf"": ensure => file, content => template('zaqar/zaqar.conf.erb'), }",CWE-732,1
request-1011,"exec { 'ironic-dbsync': command => ""${::ironic::params::dbsync_command} ${extra_params}"", path => '/usr/bin', user => 'root', refreshonly => true, logoutput => on_failure, }",CWE-78,1
request-1012,"osxutils::defaults { ""${username}-disable-quarantine"": domain => ""${home}/library/preferences/com.apple.launchservices.plist"", key => ""lsquarantine"", value => ""0""; }",CWE-284,1
request-1013,"file { owner => 'root', group => 'root', mode => '0644', }",CWE-732,1
request-1014,,,0
request-1015,"define osnailyfacter::mysql_grant ( $network = $title, $user = 'root', $password_hash = '', $database = '*', $table = '*', $options = ['grant'], $privileges = ['all'] )",CWE-521,1
request-1016,,,0
request-1017,$apic_password = 'password',CWE-798,1
request-1018,"'$wgrawhtml = true',",CWE-79,1
request-1019,"firewall { $firewall_rule : dport => $api_bind_port, proto => 'tcp', action => 'accept', }",CWE-284,1
request-1019,"default_nameservers => pick($external_dns['dns_list'], '8.8.8.8'),",CWE-200,1
request-1020,"user { 'mailman': ensure => present, uid => 38, allowdupe => true, gid => 38, shell => '/bin/sh', password => '', home => '/var/list', managehome => true, comment => 'mailing list manager' }",CWE-521,1
request-1021,"ensure_resource('file', $sqlite_dir,{ ensure => directory, owner => root, group => root, mode => '0755', })",CWE-732,1
request-1022,'kmip_plugin/password': value => $kmip_plugin_password;,CWE-256,1
request-1023,,,0
request-1024,"file { '/etc/awstats/awstats.conf': source => 'puppet:///modules/awstats/awstats.conf', }",CWE-276,1
request-1025,include users::builder::autologin,CWE-284,1
request-1027,,,0
request-1028,"package { ""procmail"": ensure => latest; }",CWE-829,1
request-1029,"command => join([ ""curl -o /dev/null --fail --silent --head -u ${user}:${password}"", ""http://${management_vip}:${rest_port}/restconf/operational/network-topology:network-topology/topology/${odl_up_testing_site}"" ], ' '),",CWE-522,1
request-1030,,,0
request-1031,"$internal_auth_protocol = get_ssl_property($ssl_hash, {}, 'keystone', 'internal', 'protocol', 'http')",CWE-319,1
request-1031,"$admin_auth_protocol = get_ssl_property($ssl_hash, {}, 'keystone', 'admin', 'protocol', 'http')",CWE-319,1
request-1032,,,0
request-1033,,,0
request-1034,"file { [""/builds/slave/talos-data"", $talos::settings::apachedocumentroot]: ensure => directory, owner => ""$users::builder::username"", group => ""$users::builder::group"", mode => 0755; }",CWE-732,1
request-1035,,,0
request-1036,$password = false,CWE-798,1
request-1036,public_url = 'http://127.0.0.1:8004/v1/%(tenant_id)s',CWE-319,1
request-1036,admin_url = 'http://127.0.0.1:8004/v1/%(tenant_id)s',CWE-319,1
request-1036,internal_url = 'http://127.0.0.1:8004/v1/%(tenant_id)s',CWE-319,1
request-1037,"$password = $settings['nsx_api_password'] class { '::nsxt::create_repo': managers => $managers, username => $username, password => $password, }",CWE-522,1
request-1038,'api/host': value => $host;,CWE-200,1
request-1039,$database_connection = 'sqlite:////var/lib/gnocchi/gnocchi.sqlite',CWE-359,1
request-1040,"class { '::neutron::plugins::ml2::opendaylight': odl_url => ""${conn_proto}://${odl_url_ip}:${odl_port}/controller/nb/v2/neutron""; }",CWE-319,1
request-1041,"exec { ""ccache-maxsize-$ccache_dir"": require => [file[$ccache_dir], class[""packages::mozilla::ccache""]], refreshonly => true, command => ""$ccache -m$maxsize"", environment => [ ""ccache_dir=$ccache_dir"", ], user => $owner; }",CWE-78,1
request-1042,"define pacemaker::resource::lsb( $ensure = 'present', $service_name = $name, $resource_params = '', $meta_params = '', $op_params = '', $clone_params = undef, $group_params = undef, $post_success_sleep = 0, $tries = 1, $try_sleep = 0, $verify_on_create = false, ) { pcmk_resource { $name: ensure => $ensure, resource_type => ""lsb:${service_name}"", resource_params => $resource_params, meta_params => $meta_params, op_params => $op_params, clone_params => $clone_params, group_params => $group_params, post_success_sleep => $post_success_sleep, tries => $tries, try_sleep => $try_sleep, verify_on_create => $verify_on_create, require => exec['wait-for-settle'], } }",CWE-20,1
request-1043,,,0
request-1044,'api/host': value => $watcher_api_bind_host;,CWE-200,1
request-1045,"sysctl::value { 'net.ipv4.conf.all.arp_accept': value => '1' }
sysctl::value { 'net.ipv4.conf.default.arp_accept': value => '1' }",CWE-200,1
request-1046,,,0
request-1047,"exec {""sriov_iommu_check"": command => ""ruby $script"", path => ['/usr/bin', '/usr/sbin', '/sbin', '/bin'] }",CWE-78,1
request-1048,$rate_limit_segments_per_sec = '0',CWE-770,1
